0, 6.35e+06, 1, 15274, 60008494
0, 380010, 1, 15070, 60008494
0, 5.93e+07, 1, 15060, 60008494
0, 1.725e+07, 1, 15044, 60008494
0, 1.62501e+07, 1, 15046, 60008494
0, 2.5e+07, 1, 15036, 60008494
0, 1.6575e+07, 1, 14980, 60008494
0, 2.5705e+07, 1, 15242, 60008494
0, 1.8e+07, 1, 14918, 60008494
0, 1.6995e+07, 1, 14584, 60008494
0, 1.83125e+07, 1, 15152, 60008494
0, 1.11975e+06, 1, 15080, 60008494
0, 7.66992e+06, 1, 15104, 60008494
1, 3989.85, 193946, 21400, 60008494
1, 1498.85, 961036, 27331, 60008494
1, 1.39999e+06, 153, 27904, 60008494
1, 2.475e+08, 1, 27256, 60008494
0, 20000, 7, 17297, 60008494
0, 20000, 5, 17296, 60008494
0, 875315, 8, 17300, 60008494
0, 20000.2, 8, 17291, 60008494
0, 20000.1, 7, 17306, 60008494
0, 20000.4, 4, 17301, 60008494
0, 6.5, 43598, 20965, 60008494
0, 1.80009e+07, 2, 23735, 60008494
0, 1.21976e+08, 2, 24575, 60008494
1, 191645, 774, 27323, 60008494
1, 1.29991e+08, 1, 3209, 60008494
1, 1.71425e+08, 2, 3223, 60008494
1, 2.5e+08, 2, 19698, 60008494
1, 2.28e+08, 2, 18943, 60008494
0, 2.67201e+06, 22, 21011, 60008494
1, 189577, 28308, 30304, 60008494
0, 4421, 4406, 17426, 60008494
1, 3.187e+07, 14, 23141, 60008494
1, 2.23698e+08, 1, 27239, 60008494
1, 1.78799e+08, 5, 27245, 60008494
1, 9e+07, 3, 19202, 60008494
1, 2.08969e+09, 1, 20160, 60008494
1, 1.724e+08, 3, 19693, 60008494
1, 3985.54, 127753, 21402, 60008494
1, 1399.85, 1429289, 23007, 60008494
1, 882.46, 844426, 22975, 60008494
1, 1496.7, 136080, 22995, 60008494
1, 1.8e+08, 2, 17304, 60008494
1, 844.92, 1346050, 23017, 60008494
1, 3346.85, 116332, 20769, 60008494
0, 2126.85, 54086, 20777, 60008494
1, 4946.95, 8243, 21408, 60008494
0, 305.68, 1100070, 21898, 60008494
1, 2.742e+08, 3, 32262, 60008494
1, 3.13e+08, 1, 33404, 60008494
1, 1.25e+09, 1, 4346, 60008494
1, 6.8e+07, 4, 19251, 60008494
1, 1.55e+08, 4, 19289, 60008494
1, 1.265e+08, 1, 15900, 60008494
0, 9.3e+07, 1, 33487, 60008494
0, 2.2e+07, 7, 28532, 60008494
0, 1.83e+07, 1, 14860, 60008494
0, 305.89, 1547781, 21924, 60008494
1, 939.96, 542286, 23037, 60008494
1, 998.85, 1319881, 23033, 60008494
0, 4055.01, 2141, 30588, 60008494
1, 7.9e+07, 1, 23171, 60008494
1, 3895.54, 124815, 20771, 60008494
1, 2986.95, 208930, 21388, 60008494
1, 2897.62, 220819, 21390, 60008494
1, 4589.65, 100769, 21392, 60008494
1, 198571, 3765, 21426, 60008494
1, 28492.8, 66641, 21396, 60008494
1, 199993, 6699, 27329, 60008494
0, 705.68, 706739, 21935, 60008494
0, 4410.89, 475, 17429, 60008494
1, 1.5593e+08, 2, 15743, 60008494
1, 1.8899e+08, 2, 18965, 60008494
1, 4.08495e+08, 1, 19353, 60008494
1, 8.8e+07, 1, 22889, 60008494
0, 2.6e+07, 2, 20203, 60008494
0, 5.04, 907, 33029, 60008494
1, 7e+07, 1, 15925, 60008494
0, 735.65, 569987, 21894, 60008494
1, 1.6005e+06, 989, 20783, 60008494
1, 2998.84, 45408, 20755, 60008494
1, 2998.65, 182466, 20755, 60008494
1, 184777, 124, 27347, 60008494
1, 1.9e+07, 55, 33065, 60008494
1, 6.4699e+07, 1, 18909, 60008494
1, 6e+07, 5, 13774, 60008494
1, 1.935e+08, 3, 18666, 60008494
1, 2e+08, 2, 15907, 60008494
1, 2.78499e+09, 1, 14705, 60008494
1, 2.75899e+09, 1, 14849, 60008494
1, 5.89577e+08, 1, 23789, 60008494
1, 1.97e+08, 1, 4366, 60008494
1, 80.1, 500000, 228, 60008494
1, 90.14, 500000, 228, 60008494
1, 20.09, 500000, 215, 60008494
1, 799.92, 370879, 19972, 60008494
1, 1226.85, 406364, 19974, 60008494
0, 39996, 7652, 2367, 60008494
1, 6.9697e+08, 1, 15112, 60008494
1, 4.395e+08, 1, 19027, 60008494
1, 3.905e+08, 2, 19117, 60008494
1, 9.99553e+08, 2, 19119, 60008494
1, 3.19991e+08, 3, 13969, 60008494
1, 2.42127e+08, 1, 17520, 60008494
1, 9.64e+07, 5, 18668, 60008494
1, 2.58998e+08, 4, 19341, 60008494
1, 6.89e+08, 1, 19200, 60008494
1, 1.9e+06, 62, 15622, 60008494
1, 976.94, 884197, 23039, 60008494
1, 1332.68, 2133721, 23047, 60008494
1, 1392.85, 1959894, 23041, 60008494
1, 799.85, 3715785, 23011, 60008494
1, 1349.18, 318781, 23045, 60008494
1, 839.58, 3060605, 23021, 60008494
1, 1395.82, 2941235, 23043, 60008494
1, 798.85, 3525946, 23013, 60008494
1, 1495.74, 2559181, 23003, 60008494
1, 1056.82, 2827511, 22991, 60008494
1, 1356.95, 1561146, 23001, 60008494
1, 952.8, 3998384, 22981, 60008494
1, 199999, 6298, 27399, 60008494
1, 30.09, 500000, 215, 60008494
1, 2.5e+08, 2, 17297, 60008494
1, 60.08, 500000, 223, 60008494
0, 402.55, 1598763, 22977, 60008494
1, 7849.55, 32326, 21366, 60008494
1, 3997.74, 82040, 21334, 60008494
1, 1.8897e+08, 2, 27064, 60008494
1, 7.14494e+07, 10, 30993, 60008494
1, 1e+08, 2, 16247, 60008494
1, 1.924e+08, 2, 16249, 60008494
1, 4.15997e+08, 2, 19037, 60008494
1, 2.02485e+08, 2, 19345, 60008494
1, 1.695e+07, 10, 13995, 60008494
0, 201200, 211, 30008, 60008494
1, 6.899e+06, 26, 26062, 60008494
1, 2.7e+08, 1, 17299, 60008494
1, 8.99688e+08, 2, 27630, 60008494
1, 3.5e+06, 180, 29992, 60008494
0, 8e+08, 1, 17481, 60008494
0, 1.3e+09, 1, 24548, 60008494
0, 1e+09, 1, 24561, 60008494
0, 305.68, 1973037, 22975, 60008494
1, 4971.8, 156186, 20967, 60008494
1, 2.47e+08, 2, 33846, 60008494
1, 2e+08, 2, 19031, 60008494
1, 1.86309e+08, 4, 18929, 60008494
1, 6.2e+08, 1, 19043, 60008494
1, 2.75997e+08, 5, 15792, 60008494
1, 6.2e+08, 2, 19196, 60008494
1, 2.88791e+08, 3, 18676, 60008494
1, 7.20399e+08, 1, 19198, 60008494
1, 1.80995e+08, 3, 19303, 60008494
1, 1.979e+09, 1, 14952, 60008494
1, 50.08, 500000, 223, 60008494
1, 2.19e+08, 5, 17293, 60008494
1, 1.98699e+06, 589, 30588, 60008494
1, 1.98699e+06, 299, 30588, 60008494
1, 2e+06, 399, 30588, 60008494
1, 3.47e+08, 1, 27585, 60008494
0, 1.7e+07, 1, 14636, 60008494
0, 4.1e+07, 1, 15096, 60008494
1, 1.8e+08, 9, 17306, 60008494
1, 1e+08, 4, 23854, 60008494
0, 5.07e+07, 1, 4156, 60008494
0, 308.58, 1124585, 21906, 60008494
1, 1398.95, 1112454, 23049, 60008494
1, 1097.55, 3885782, 22985, 60008494
1, 895.65, 3428404, 22969, 60008494
1, 960.8, 4026574, 22979, 60008494
1, 3489.95, 249353, 20965, 60008494
1, 28990.6, 12784, 20977, 60008494
1, 3497.45, 223427, 20961, 60008494
1, 78950.9, 13819, 20983, 60008494
1, 2867.74, 224679, 20951, 60008494
1, 28955.7, 10087, 20957, 60008494
1, 54996.9, 11810, 20985, 60008494
1, 4985.54, 200373, 20953, 60008494
1, 1.99993e+06, 111, 33057, 60008494
1, 1.99993e+06, 108, 33041, 60008494
1, 1.99993e+06, 114, 33048, 60008494
1, 1.99992e+06, 107, 33047, 60008494
1, 1.99993e+06, 101, 33052, 60008494
1, 1.99929e+06, 109, 33051, 60008494
1, 1.99993e+06, 108, 33049, 60008494
1, 1.99993e+06, 103, 33036, 60008494
1, 1.99993e+06, 106, 33045, 60008494
1, 1.99993e+06, 109, 33054, 60008494
1, 1.99993e+06, 97, 33046, 60008494
1, 1.99993e+06, 111, 33033, 60008494
1, 1.99993e+06, 118, 33050, 60008494
1, 1.99993e+06, 73, 33056, 60008494
1, 1.99993e+06, 104, 33040, 60008494
1, 1.99993e+06, 120, 33044, 60008494
1, 1.99993e+06, 100, 33032, 60008494
1, 1.99993e+06, 107, 33035, 60008494
1, 1.99993e+06, 103, 33042, 60008494
1, 1.99993e+06, 99, 33031, 60008494
1, 1.99993e+06, 118, 33039, 60008494
1, 1.99993e+06, 119, 33043, 60008494
1, 1.99993e+06, 126, 33053, 60008494
1, 1.9998e+06, 152, 33037, 60008494
1, 1.99993e+06, 115, 33038, 60008494
1, 1.99993e+06, 98, 33034, 60008494
1, 1.99993e+06, 108, 33055, 60008494
0, 6.82e+06, 4, 13781, 60008494
0, 20013, 4, 17299, 60008494
0, 715.65, 1210048, 22993, 60008494
1, 87996, 6687, 20789, 60008494
1, 978.65, 537487, 23029, 60008494
1, 989.48, 2745160, 22987, 60008494
1, 799.65, 3687132, 22971, 60008494
1, 6995.65, 103772, 20969, 60008494
1, 3978.85, 307917, 20963, 60008494
1, 178891, 9601, 20987, 60008494
1, 1.986e+06, 76, 26110, 60008494
1, 2e+06, 54, 25930, 60008494
0, 3.3003e+07, 2, 19299, 60008494
0, 103.72, 987884, 21740, 60008494
0, 2.40002e+08, 1, 23914, 60008494
1, 1398.45, 745471, 23053, 60008494
0, 220.55, 2342459, 2621, 60008494
1, 8e+08, 1, 33804, 60008494
1, 8e+08, 1, 33767, 60008494
1, 8e+07, 3, 33579, 60008494
1, 2e+07, 5, 4119, 60008494
1, 2e+07, 7, 4215, 60008494
1, 1e+06, 988, 33063, 60008494
1, 63850, 61782, 30306, 60008494
0, 858.55, 96040, 20771, 60008494
0, 135.58, 622979, 12803, 60008494
1, 3.7499e+08, 2, 20865, 60008494
1, 1.38e+08, 1, 14037, 60008494
1, 2.36745e+08, 1, 34172, 60008494
0, 4.49e+08, 1, 33380, 60008494
0, 3204, 2907, 11555, 60008494
0, 1.45e+09, 1, 24559, 60008494
0, 5403.02, 62369, 4247, 60008494
0, 1629.92, 238565, 4051, 60008494
0, 7.67761e+06, 1, 15788, 60008494
0, 8.61e+08, 1, 21020, 60008494
0, 450000, 168, 27115, 60008494
1, 185999, 4993, 27317, 60008494
0, 86.58, 4600825, 12771, 60008494
1, 1998.85, 283406, 21384, 60008494
1, 1998.85, 293674, 20947, 60008494
1, 28488.6, 80665, 20971, 60008494
1, 14698.8, 92663, 20955, 60008494
1, 28859.9, 39957, 20775, 60008494
1, 29996.3, 34726, 20777, 60008494
0, 200000, 2500, 30744, 60008494
0, 500000, 2500, 30745, 60008494
1, 8.9988e+07, 20, 29969, 60008494
1, 415000, 988, 20410, 60008494
1, 3e+08, 1, 17287, 60008494
1, 105816, 2500, 27399, 60008494
1, 586980, 682, 27385, 60008494
0, 8.08e+08, 1, 33377, 60008494
0, 2e+07, 1, 34164, 60008494
0, 72000, 1, 2455, 60008494
0, 4.913e+08, 1, 4305, 60008494
0, 2.7e+07, 1, 15292, 60008494
0, 250000, 61, 33004, 60008494
1, 74799.1, 4167, 30310, 60008494
1, 489890, 13293, 30618, 60008494
0, 520, 8589, 11289, 60008494
0, 20008, 16, 17293, 60008494
1, 3e+09, 2, 33380, 60008494
1, 6.9896e+07, 9, 13793, 60008494
1, 2.3442e+08, 1, 22779, 60008494
0, 50001, 17, 27175, 60008494
1, 39897.9, 11964, 30373, 60008494
1, 99879.9, 71059, 30305, 60008494
1, 6.4479e+07, 31, 30470, 60008494
1, 24993.7, 115247, 30303, 60008494
1, 90.06, 500000, 208, 60008494
0, 9.2994e+07, 5, 3573, 60008494
0, 5.2e+07, 1, 15212, 60008494
1, 3.43343e+06, 91, 17232, 60008494
1, 499005, 14880, 30562, 60008494
1, 5e+06, 118, 31894, 60008494
0, 30008.8, 85, 3389, 60008494
0, 5.40752e+06, 30, 34290, 60008494
0, 5e+06, 4, 34294, 60008494
1, 1.2984e+07, 4, 15915, 60008494
1, 1.99533e+08, 1, 18979, 60008494
1, 3.99581e+08, 1, 19038, 60008494
1, 1.28198e+08, 1, 18821, 60008494
1, 1.95732e+08, 2, 18933, 60008494
1, 1.17197e+08, 3, 13998, 60008494
1, 2.999e+08, 2, 18658, 60008494
1, 4.31999e+08, 4, 19295, 60008494
1, 6.44889e+07, 6, 19284, 60008494
1, 2.5e+07, 12, 34284, 60008494
1, 3.39995e+07, 12, 34286, 60008494
1, 7.1e+07, 9, 34292, 60008494
1, 1.49e+08, 5, 16057, 60008494
1, 5.805e+07, 9, 13874, 60008494
1, 1.983e+08, 1, 27184, 60008494
1, 2.36698e+09, 1, 27532, 60008494
1, 4.79999e+07, 5, 27559, 60008494
1, 2.9998e+07, 9, 27574, 60008494
1, 4.5e+08, 3, 33702, 60008494
1, 2.41898e+08, 1, 11965, 60008494
1, 7.8898e+08, 1, 16228, 60008494
1, 1.01227e+08, 2, 977, 60008494
1, 9.96352e+07, 5, 686, 60008494
0, 1e+06, 4, 17497, 60008494
0, 4e+08, 1, 22853, 60008494
0, 6.10207e+08, 1, 23920, 60008494
1, 7.42e+07, 1, 34086, 60008494
1, 35.07, 500000, 210, 60008494
1, 8.4894e+08, 2, 24699, 60008494
0, 3680.69, 2592, 25615, 60008494
0, 460031, 269, 25619, 60008494
0, 3000.14, 78020, 25611, 60008494
0, 1102.15, 40160, 25618, 60008494
0, 292.4, 404965, 25594, 60008494
0, 431.2, 461695, 25588, 60008494
1, 1.5e+08, 12, 17302, 60008494
0, 195.22, 88930, 25599, 60008494
1, 3e+08, 2, 17287, 60008494
0, 3247.41, 51919, 25603, 60008494
0, 370.4, 73575, 25602, 60008494
1, 60.1, 370705, 225, 60008494
1, 70.1, 500000, 225, 60008494
0, 7e+08, 1, 1002, 60008494
0, 402.59, 56256, 25604, 60008494
0, 7623.97, 7373, 25613, 60008494
1, 2.7e+08, 4, 17299, 60008494
0, 310.55, 843111, 23009, 60008494
0, 766.86, 798718, 27453, 60008494
0, 1205.78, 110628, 20759, 60008494
0, 225.68, 2266001, 24535, 60008494
0, 410.58, 1662539, 21904, 60008494
0, 635.58, 416446, 21926, 60008494
0, 2009.22, 9703, 15622, 60008494
1, 295921, 6780, 27407, 60008494
1, 3974.85, 175883, 21404, 60008494
1, 4985.54, 258900, 21406, 60008494
1, 139550, 5413, 20959, 60008494
1, 5698.9, 169986, 20731, 60008494
1, 5798.8, 105553, 20004, 60008494
1, 3998.95, 170503, 19988, 60008494
1, 1849.92, 205643, 19996, 60008494
1, 3985.54, 128346, 19990, 60008494
1, 6.899e+06, 5, 26062, 60008494
0, 3116.98, 2492, 5339, 60008494
0, 56.8, 74028, 14358, 60008494
0, 5e+07, 3, 22621, 60008494
0, 1.0001e+06, 90, 16617, 60008494
0, 10000, 345, 16122, 60008494
0, 3.631e+08, 3, 32305, 60008494
0, 5.5e+07, 1, 3344, 60008494
0, 389.86, 148737, 25332, 60008494
0, 5.5e+07, 1, 3346, 60008494
0, 5.5e+07, 1, 3345, 60008494
0, 60.52, 366310, 16273, 60008494
0, 1.6014e+07, 2, 20280, 60008494
0, 6.15e+07, 7, 28788, 60008494
0, 699.98, 6454, 12531, 60008494
0, 700002, 153, 31544, 60008494
0, 300107, 436, 29994, 60008494
0, 4499.98, 8040, 17234, 60008494
0, 5859.99, 9862, 17244, 60008494
0, 3199.97, 8746, 12546, 60008494
0, 2150, 3542, 12541, 60008494
0, 1.2e+06, 137, 30002, 60008494
0, 233007, 458, 30464, 60008494
1, 5e+07, 6, 34416, 60008494
1, 5e+07, 13, 30752, 60008494
1, 2e+08, 1, 34412, 60008494
1, 2.3e+08, 6, 17288, 60008494
0, 1.273e+08, 1, 34018, 60008494
1, 75.1, 358393, 228, 60008494
1, 2.513e+08, 1, 33727, 60008494
1, 1.8e+08, 1, 17304, 60008494
1, 39798.4, 3057, 25598, 60008494
0, 7.13e+07, 2, 34097, 60008494
0, 143001, 6, 20575, 60008494
0, 2.52131e+06, 7, 28733, 60008494
0, 2.02132e+06, 6, 28737, 60008494
0, 2.33303e+06, 11, 28731, 60008494
0, 5.7e+06, 5, 28735, 60008494
0, 7.2e+06, 1, 15106, 60008494
0, 5.60063e+08, 1, 14767, 60008494
0, 2.48063e+08, 1, 14764, 60008494
0, 1.06663e+08, 1, 14766, 60008494
0, 661000, 18, 34306, 60008494
0, 3.08e+07, 4, 4155, 60008494
0, 3.36e+08, 4, 32305, 60008494
1, 1.3e+08, 1, 33746, 60008494
1, 2e+08, 16, 17289, 60008494
1, 1.6e+08, 6, 19207, 60008494
0, 1.60002e+06, 6, 22114, 60008494
1, 3.99999e+06, 92, 27175, 60008494
0, 2.81e+07, 1, 4061, 60008494
1, 9.99979e+07, 1, 33795, 60008494
1, 1.69589e+08, 1, 23131, 60008494
1, 7.62265e+06, 8, 27621, 60008494
1, 1.23288e+08, 1, 18660, 60008494
1, 1.999e+06, 151, 28213, 60008494
0, 180001, 4, 32871, 60008494
0, 150, 448689, 11482, 60008494
0, 150, 420810, 11486, 60008494
1, 1e+08, 9, 34414, 60008494
1, 1.99e+08, 3, 34412, 60008494
1, 4.9e+07, 14, 34416, 60008494
0, 110000, 476, 32035, 60008494
0, 6520.76, 2012, 31213, 60008494
1, 7.3e+07, 1, 19203, 60008494
0, 1.2e+08, 1, 33768, 60008494
1, 4.147e+08, 1, 34032, 60008494
0, 2.74e+07, 2, 4157, 60008494
1, 2.368e+08, 1, 34172, 60008494
0, 50000, 5736, 9846, 60008494
0, 1.30311e+06, 2, 17494, 60008494
1, 2.299e+08, 1, 33728, 60008494
1, 1.6e+07, 33, 30753, 60008494
1, 2.8e+06, 28, 30754, 60008494
1, 2.5e+07, 4, 30187, 60008494
1, 8.82989e+08, 1, 18883, 60008494
0, 722.55, 1076418, 21740, 60008494
0, 765.85, 1667563, 27447, 60008494
0, 925.68, 1948100, 27377, 60008494
0, 926.55, 1910589, 27429, 60008494
0, 935.68, 1955437, 27395, 60008494
0, 708.55, 1660756, 27413, 60008494
1, 1.1e+08, 5, 19289, 60008494
0, 32000.7, 8497, 20767, 60008494
0, 655.89, 749873, 23003, 60008494
0, 305.65, 939203, 22965, 60008494
1, 5898.74, 118389, 20773, 60008494
1, 3968.85, 314871, 27343, 60008494
0, 6e+09, 1, 28848, 60008494
0, 18000.1, 4, 32868, 60008494
0, 22001, 2, 32867, 60008494
0, 13504.6, 5, 32859, 60008494
0, 1.89051e+07, 3, 22933, 60008494
0, 6e+07, 2, 34061, 60008494
0, 9.3e+08, 1, 998, 60008494
0, 9.4e+08, 1, 693, 60008494
0, 1e+09, 1, 24695, 60008494
0, 1e+09, 1, 20190, 60008494
0, 1.3e+09, 1, 21026, 60008494
1, 4.487e+08, 1, 34017, 60008494
0, 1017, 4988, 27904, 60008494
0, 2.1e+07, 4, 19009, 60008494
1, 4.49999e+07, 1, 4234, 60008494
1, 129995, 184, 21398, 60008494
1, 15.09, 399379, 215, 60008494
0, 3.69131e+07, 5, 17926, 60008494
0, 1020.12, 4813, 31382, 60008494
1, 1.294e+09, 1, 34660, 60008494
0, 1.75e+08, 4, 34649, 60008494
0, 2.92e+08, 5, 34650, 60008494
0, 6.12e+07, 5, 2589, 60008494
0, 5e+07, 3, 19311, 60008494
0, 128000, 22, 18748, 60008494
0, 3.99956e+06, 1, 3201, 60008494
0, 2.79101e+07, 1, 3100, 60008494
0, 2.99996e+06, 1, 3212, 60008494
0, 4.56756e+07, 1, 3299, 60008494
0, 4e+06, 1, 3227, 60008494
0, 2.6e+06, 1, 3148, 60008494
0, 2.3e+06, 1, 3180, 60008494
1, 2897.96, 10724, 21390, 60008494
1, 3850, 1000, 20977, 60008494
1, 3.39e+08, 2, 21474, 60008494
1, 8.8e+08, 1, 34611, 60008494
1, 1.2998e+08, 5, 34708, 60008494
1, 1.19e+08, 4, 34709, 60008494
1, 3.294e+08, 3, 19044, 60008494
1, 1.287e+08, 6, 19036, 60008494
1, 2.9e+08, 4, 19317, 60008494
1, 9.5e+07, 2, 19035, 60008494
1, 5.9959e+07, 2, 18817, 60008494
1, 4.873e+08, 2, 19045, 60008494
1, 5.86516e+07, 4, 14110, 60008494
1, 9.93e+07, 6, 13879, 60008494
1, 1.238e+08, 3, 3197, 60008494
1, 9.89995e+08, 2, 3095, 60008494
1, 2.26987e+08, 3, 15967, 60008494
1, 2.4988e+09, 1, 14636, 60008494
1, 6.45747e+07, 6, 31962, 60008494
1, 1.35e+08, 5, 20565, 60008494
1, 1.7999e+08, 2, 19548, 60008494
1, 2e+08, 1, 33941, 60008494
1, 1.59e+08, 1, 33942, 60008494
1, 1.08e+08, 5, 33953, 60008494
1, 1.2e+08, 4, 28808, 60008494
1, 3.81799e+08, 1, 28810, 60008494
1, 2.431e+08, 4, 28812, 60008494
1, 3.89895e+08, 1, 28752, 60008494
1, 7.8e+07, 2, 21510, 60008494
1, 2.3699e+08, 2, 34483, 60008494
1, 3.26213e+08, 2, 20371, 60008494
1, 1.62e+08, 1, 19697, 60008494
1, 5.89988e+06, 1, 34732, 60008494
1, 7.44e+08, 2, 3195, 60008494
1, 7.4e+08, 1, 3215, 60008494
1, 3.6e+08, 2, 28800, 60008494
0, 1.55e+08, 3, 34659, 60008494
1, 117470, 11664, 30311, 60008494
0, 1e+08, 2, 15310, 60008494
0, 6.00003e+06, 9, 21484, 60008494
0, 1.10081e+06, 13, 27638, 60008494
0, 3903.08, 90040, 30309, 60008494
0, 6002.33, 2403, 17232, 60008494
1, 2.9999e+07, 45, 4238, 60008494
0, 199.94, 94, 31520, 60008494
0, 1.2e+07, 7, 28737, 60008494
0, 6.25e+06, 60, 33017, 60008494
0, 3.334e+08, 1, 4346, 60008494
0, 622551, 3, 15719, 60008494
1, 8e+06, 27, 25924, 60008494
1, 998934, 32, 26112, 60008494
0, 2.44e+07, 4, 31973, 60008494
0, 2.5e+07, 2, 33619, 60008494
0, 7e+07, 1, 17477, 60008494
1, 9.99999e+07, 2, 4306, 60008494
1, 5.55556e+08, 1, 33109, 60008494
1, 7.5e+06, 24, 2985, 60008494
0, 5.00001e+07, 2, 12743, 60008494
0, 5.10505e+06, 17, 14172, 60008494
0, 2212.18, 3271, 16329, 60008494
1, 1e+08, 1, 19046, 60008494
1, 100.08, 500000, 227, 60008494
0, 1000.27, 916, 31045, 60008494
1, 5e+06, 1, 31244, 60008494
1, 2.499e+09, 1, 34647, 60008494
1, 1.0409e+08, 1, 33816, 60008494
1, 2.996e+08, 1, 34108, 60008494
0, 6.0299e+06, 42, 630, 60008494
0, 130.11, 9943, 17143, 60008494
0, 1.3e+07, 8, 15080, 60008494
0, 501000, 70, 27548, 60008494
0, 1.5e+09, 1, 4388, 60008494
0, 1.221e+07, 8, 13784, 60008494
1, 1e+09, 1, 28737, 60008494
0, 5.5e+06, 1, 18815, 60008494
0, 2e+07, 2, 17510, 60008494
